"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Rural","Area_Suburban","Area_Urban","Contract_Month_To_Month","Contract_OneYear","Contract_TwoYear","Gender_Female","Gender_Male","Gender_Nonbinary","InternetService_DSL","InternetService_FiberOptic","InternetService_None"
"762",4,25,27775.18,4.963308626,12,1,0,0,1,0,1,1,0,0,1,0,0,1,1,17.41856593,192.470522,2026.989634,4,3,4,3,2,4,6,4,1,0,0,0,1,0,0,1,0,0,1,0
"763",1,44,39504.22,5.92932879,13,2,0,1,0,0,0,0,1,0,1,1,1,0,1,7.172070851,144.988941,1407.682723,4,5,4,3,3,5,4,4,0,0,1,0,1,0,1,0,0,1,0,0
"764",7,50,162360.14,10.98788501,10,0,0,0,0,1,1,1,0,0,1,0,0,0,1,16.99923183,157.483594,1761.052193,2,1,2,3,3,3,3,3,0,1,0,0,1,0,1,0,0,0,1,0
"765",3,63,43677.84,14.77952062,8,1,1,1,1,1,1,1,1,0,1,0,1,0,0,8.960033031,184.985293,1207.593093,5,5,4,6,3,5,4,4,0,0,1,0,1,0,1,0,0,0,1,0
"766",2,43,37952.49,2.870798009,13,0,0,1,1,0,1,0,0,1,0,0,1,1,1,13.76430574,210.105118,2172.681118,1,2,3,3,6,2,4,2,1,0,0,1,0,0,1,0,0,1,0,0
"767",1,61,31964,3.749430281,12,1,0,0,1,0,1,1,1,1,0,1,1,0,1,2.440923609,187.46728,1092.134853,2,2,2,2,3,3,3,1,0,1,0,1,0,0,0,1,0,1,0,0
"768",0,32,68188.8,11.11635259,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.435331488,124.97808,749.3268907,3,3,4,4,3,4,3,3,1,0,0,0,0,1,0,1,0,0,1,0
"769",5,43,25313.42,9.938971667,11,2,0,0,0,0,1,1,0,1,0,1,0,1,1,15.40849216,214.952509,1764.939141,4,4,3,4,3,3,4,4,1,0,0,0,1,0,1,0,0,0,1,0
"770",2,27,38465.4,10.15007074,12,1,0,0,0,0,1,1,0,0,0,1,1,0,0,7.522520984,149.97755,1021.026757,3,3,3,5,4,3,4,4,1,0,0,1,0,0,1,0,0,0,0,1
"771",0,21,20056.65,13.63501552,9,1,3,1,1,1,1,0,0,1,0,1,0,0,0,1.763317472,127.460067,746.9528584,3,3,4,3,4,2,4,5,1,0,0,1,0,0,1,0,0,1,0,0
"772",2,39,11835.48,12.35760773,12,1,0,0,0,1,1,0,1,0,1,0,1,0,1,18.30915793,152.479779,1996.645842,3,3,4,4,2,5,4,4,0,1,0,1,0,0,0,1,0,0,1,0
"773",0,41,16117.26,9.320031526,20,3,0,0,1,0,0,0,1,0,0,0,1,1,0,8.691329205,210.12704,1316.773005,2,3,2,2,3,3,4,3,0,0,1,1,0,0,0,1,0,0,1,0
"774",3,40,132334.77,13.12639203,9,0,0,0,0,1,0,1,0,0,0,0,1,1,1,17.56356483,240.114868,2136.125116,4,3,3,3,4,2,5,3,0,1,0,0,1,0,0,1,0,0,1,0
"775",0,21,70839,12.34002007,7,3,4,0,0,0,1,0,0,0,1,1,0,0,1,1.291871699,117.487242,699.4793992,4,4,3,2,3,3,2,3,0,1,0,0,1,0,1,0,0,1,0,0
"776",8,31,5208.36,5.478738151,15,2,0,0,0,1,1,0,1,1,1,0,1,0,1,10.92511005,142.499263,1696.540148,5,6,6,4,4,5,3,3,0,0,1,1,0,0,0,1,0,0,0,1
"777",3,78,66146.86,12.05866555,17,2,0,0,0,0,0,0,1,0,1,0,1,0,1,8.688984603,132.479779,1524.801731,4,4,5,3,4,5,5,3,1,0,0,1,0,0,0,1,0,1,0,0
"778",0,57,47757.95,7.550902576,12,2,1,0,0,0,0,1,1,1,0,0,0,1,1,1.456262249,184.961033,906.2735981,3,3,2,3,4,4,2,2,1,0,0,1,0,0,1,0,0,1,0,0
"779",1,28,21861.69,11.28505526,9,0,0,0,1,1,1,1,0,1,0,0,0,1,1,2.072317222,202.443347,676.2054121,5,5,5,2,6,4,3,3,0,0,1,0,0,1,0,1,0,0,1,0
"780",1,25,41446.86,7.990639758,9,1,0,0,0,0,1,0,0,0,1,0,0,1,1,3.475168025,159.965008,637.9068136,5,5,6,4,4,4,4,4,0,0,1,1,0,0,1,0,0,0,1,0
"781",1,23,22032.37,10.78273936,11,0,0,0,1,0,1,1,0,1,0,0,0,0,0,9.510993751,167.456419,1142.427499,5,4,3,4,4,3,5,4,0,1,0,0,1,0,0,1,0,0,1,0
"782",1,78,52729.59,11.02320782,13,2,0,0,1,1,1,0,1,0,0,0,0,0,0,22.16579367,114.972827,1825.985724,3,3,3,4,3,3,3,6,1,0,0,0,1,0,1,0,0,0,1,0
"783",1,39,31026.92,11.10415291,10,2,0,0,1,1,1,1,1,0,0,1,0,0,1,6.19002424,159.987503,803.3925622,5,4,4,3,4,5,4,6,0,0,1,1,0,0,0,1,0,0,1,0
"784",1,80,11252.3,17.5602198,10,3,0,0,0,0,0,1,0,1,1,1,0,0,0,9.067061096,160.01224,1008.639416,5,4,5,4,2,5,3,5,0,0,1,0,1,0,0,1,0,0,0,1
"785",4,42,13288.17,12.84976081,10,1,1,0,0,1,1,1,1,0,1,0,0,1,1,3.12313921,194.988208,875.1196392,4,4,2,4,3,3,4,4,1,0,0,0,0,1,0,1,0,0,1,0
"786",0,20,10245.51,7.077339857,10,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1.491763776,220.161527,830.5471719,3,2,2,1,4,2,4,3,0,1,0,1,0,0,1,0,0,0,0,1
"787",5,41,10530.09,6.033340156,11,0,0,0,1,0,1,1,0,1,0,0,0,0,0,18.66406554,147.456419,2287.741972,1,2,3,4,4,4,3,3,0,1,0,1,0,0,1,0,0,1,0,0
"788",3,53,22898.91,12.13656325,12,1,1,0,1,1,1,1,0,0,1,0,1,1,1,8.721905501,252.637807,1407.12838,3,4,4,4,2,3,4,4,0,1,0,1,0,0,1,0,0,0,1,0
"789",2,27,44064.71,6.471033904,17,1,1,0,1,1,1,0,0,1,1,1,0,1,1,9.343807204,162.493654,1241.311162,5,5,5,3,4,4,2,3,0,1,0,1,0,0,1,0,0,0,0,1
"790",0,82,87315.7,8.352797526,9,0,1,0,0,0,1,1,0,1,0,0,1,1,1,4.153793775,242.610632,1267.731181,3,4,4,4,4,4,5,4,0,0,1,1,0,0,1,0,0,1,0,0
"791",8,56,30195.71,11.13577596,12,2,0,1,1,0,1,0,1,1,1,1,1,0,0,2.760208796,167.484705,1363.377334,4,4,5,4,2,4,4,4,0,1,0,1,0,0,0,1,0,1,0,0
"792",1,53,16937.26,13.44315297,7,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1.583634587,267.664655,887.2448499,4,3,4,2,4,2,4,4,1,0,0,1,0,0,0,1,0,0,1,0
"793",2,81,30434.99,4.316379108,8,2,0,0,0,0,1,1,1,0,1,1,1,1,0,13.98469679,235.188375,1795.290082,4,4,4,4,3,4,3,4,0,0,1,0,0,1,1,0,0,0,0,1
"794",3,49,15777.93,11.55879323,12,1,1,0,0,1,1,0,1,1,1,1,1,0,1,7.95236848,187.484705,1197.290608,4,3,3,4,3,3,3,3,0,1,0,1,0,0,1,0,0,0,1,0
"795",3,67,50109.93,11.98080538,6,1,0,0,0,0,1,0,1,0,0,1,1,1,0,8.889790813,202.636202,1710.907598,5,4,4,3,5,3,3,4,1,0,0,1,0,0,1,0,0,1,0,0
"796",9,54,63005.71,15.13468172,14,2,1,1,1,0,1,1,1,1,0,1,1,1,1,1.112321784,277.63748,1053.415573,4,2,3,4,3,2,4,4,0,0,1,0,1,0,1,0,0,0,1,0
"797",0,43,39585.8,8.280154685,17,2,2,0,0,0,1,0,0,0,1,0,0,0,0,17.67252758,104.97808,1965.221779,4,3,4,2,5,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0
"798",0,32,81833.68,13.65973236,16,1,0,1,0,0,1,0,1,0,1,0,0,0,0,9.716052195,95.019486,1093.345316,4,4,4,4,3,3,4,3,0,1,0,0,1,0,0,1,0,0,0,1
"799",3,25,54669.67,8.444910983,11,1,0,1,0,0,1,1,1,1,0,1,0,1,0,13.85473212,217.470195,1792.56277,1,3,1,4,3,3,2,3,0,0,1,1,0,0,0,1,0,0,1,0
"800",3,33,53862.8,2.944771091,13,1,0,0,0,0,1,1,0,0,1,0,0,1,1,10.39427126,192.470522,1312.134316,3,2,3,2,4,2,2,3,1,0,0,0,0,1,1,0,0,0,1,0
"801",1,41,55264.57,12.84598904,14,2,0,1,1,0,1,1,1,0,1,1,0,1,0,10.22370845,207.49737,1289.886774,4,3,2,3,4,4,3,4,0,1,0,0,1,0,1,0,0,0,1,0
"802",5,51,27937.54,8.578166103,12,0,1,0,0,0,1,0,0,1,1,1,0,1,0,8.098851806,162.493654,1152.968935,3,3,2,3,3,6,3,4,0,1,0,1,0,0,1,0,0,0,0,1
"803",0,82,14629.71,11.32174569,13,2,2,0,0,1,1,0,0,0,1,1,1,0,1,19.16163631,162.471255,1746.011415,2,2,3,3,4,2,4,3,0,1,0,0,0,1,1,0,0,0,1,0
"804",3,56,60109.62,15.75679649,11,1,0,0,1,1,1,0,0,1,0,1,1,1,1,9.932932319,222.61428,1898.286119,3,4,4,5,5,4,3,3,1,0,0,1,0,0,0,1,0,1,0,0
"805",1,71,122741.65,8.828958895,9,1,0,0,1,1,1,1,0,0,1,0,0,0,1,4.00803296,125.007314,525.3079814,4,4,5,2,4,4,2,4,0,0,1,1,0,0,0,1,0,0,0,1
"806",8,34,18136.36,8.704414121,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14.41890198,92.455141,1971.551928,4,3,4,2,5,2,4,3,0,0,1,1,0,0,0,1,0,1,0,0
"807",0,89,48455.85,10.30256804,8,3,1,0,0,1,1,0,0,1,0,0,1,0,0,26.16514147,139.934918,2761.982244,4,3,4,3,5,3,1,4,1,0,0,0,1,0,0,1,0,1,0,0
"808",0,72,4916.91,17.49332639,12,1,2,0,0,0,1,1,0,1,1,0,1,0,0,1.068799086,172.487091,504.9814106,3,4,3,4,3,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1
"809",3,35,56014.49,7.523463124,14,1,0,0,0,1,1,0,0,0,0,0,1,1,0,17.39605821,175.133074,2019.788427,4,4,4,4,4,3,3,4,0,1,0,1,0,0,1,0,0,0,0,1
"810",6,89,90596.15,7.899801255,11,2,1,0,1,0,1,1,1,0,0,1,0,0,1,7.245906912,159.987503,879.9008247,2,4,2,4,4,2,3,1,0,0,1,0,0,1,0,1,0,0,1,0
"811",3,66,82251.92,7.059012011,11,0,0,1,1,0,0,0,1,1,0,0,1,0,0,6.133827574,162.452604,950.1312316,3,3,3,2,5,2,2,3,0,0,1,1,0,0,0,1,0,0,1,0
"812",0,40,3551.89,11.64764999,9,1,1,0,1,0,1,1,0,1,0,0,1,1,1,6.126946607,242.610632,1614.1637,3,3,4,5,4,4,3,4,0,0,1,1,0,0,0,1,0,1,0,0
"813",3,85,18788.66,15.34353703,14,1,0,0,0,0,0,1,0,1,0,0,1,0,1,9.378558244,192.440432,1150.450972,2,3,3,4,3,4,4,5,0,0,1,0,1,0,0,1,0,0,1,0
"814",0,34,68738.07,7.595319178,10,3,0,0,1,0,1,1,0,1,0,0,1,1,1,5.679317142,262.610632,1136.60955,2,3,3,3,5,2,3,4,0,1,0,0,0,1,1,0,0,0,1,0
"815",3,30,21671.58,9.227166445,12,1,0,1,1,0,1,0,1,0,0,0,0,0,1,9.314854212,94.972827,1487.731702,4,4,3,3,4,4,4,6,0,1,0,1,0,0,0,1,0,1,0,0
"816",0,38,33714.3,10.06634813,20,2,0,0,1,0,1,0,0,0,1,0,0,0,1,6.339408608,124.97808,639.5093519,3,4,1,2,4,3,3,3,0,0,1,0,0,1,1,0,0,0,1,0
"817",2,85,40133.04,14.95030399,8,3,1,1,0,1,1,1,0,1,0,1,1,1,0,6.195470215,275.119794,1124.637958,2,2,3,3,5,1,1,2,0,0,1,0,0,1,0,1,0,0,1,0
"818",0,63,3998.85,12.47176454,11,2,0,0,0,0,1,0,0,1,1,0,1,0,0,8.509499576,139.981577,1072.213221,3,2,3,4,5,3,2,3,1,0,0,0,1,0,0,1,0,0,0,1
"819",1,88,30133.27,10.03378888,14,1,0,1,1,0,1,1,0,1,0,0,0,1,0,30.03608319,202.443347,2688.491827,5,6,6,3,4,5,5,5,0,0,1,1,0,0,1,0,0,0,1,0
"820",1,49,4812.74,12.96180339,16,1,0,0,0,0,1,0,0,0,1,1,0,1,1,13.34966275,172.47417,1454.923517,5,4,4,4,3,4,4,4,1,0,0,0,1,0,0,1,0,0,1,0
"821",2,31,12061.92,10.94680764,6,0,0,0,1,0,1,1,0,0,0,0,0,0,1,9.045537332,144.960655,1014.854462,4,5,5,5,3,4,4,5,0,1,0,0,0,1,0,1,0,0,1,0
"822",1,84,15048.63,8.440399216,9,0,0,0,0,0,1,1,0,0,0,0,1,1,1,7.570075544,220.114868,1524.945096,4,5,4,4,2,5,5,4,0,1,0,1,0,0,0,1,0,1,0,0
"823",2,35,101771.45,9.010061624,12,1,1,0,0,0,1,0,0,0,0,0,0,1,1,5.873359501,127.442069,1160.756141,4,5,4,4,5,6,4,4,1,0,0,0,0,1,1,0,0,1,0,0
"824",2,43,12998.92,12.9088807,15,0,0,0,1,1,1,0,0,1,0,0,1,0,1,19.37622206,139.934918,2418.099487,2,3,4,2,4,3,3,2,1,0,0,0,0,1,0,1,0,1,0,0
"825",2,73,58997.61,6.783649349,7,0,1,0,1,0,1,0,0,1,1,0,1,0,1,13.66699636,172.457857,1523.590353,3,3,3,4,4,3,3,3,1,0,0,1,0,0,0,1,0,0,1,0
"826",2,77,19383.74,8.144330616,15,2,3,1,0,1,1,1,0,0,1,0,0,0,1,1.87055247,157.483594,278.9942907,3,3,3,2,6,3,2,3,0,1,0,1,0,0,1,0,0,0,1,0
"827",1,56,26131.54,10.39492135,14,0,0,0,1,1,1,0,0,0,0,1,0,1,0,12.41932486,127.474951,1188.311266,4,2,4,4,5,3,3,3,0,0,1,1,0,0,1,0,0,0,0,1
"828",0,70,3223.21,12.07896744,13,0,0,0,1,0,1,1,0,0,1,1,0,0,1,9.764790968,169.992756,891.5354705,5,3,4,4,4,5,5,4,1,0,0,1,0,0,1,0,0,0,1,0
"829",0,54,21647.96,10.51343586,18,0,0,0,0,0,0,0,1,1,0,1,0,1,1,7.629294031,152.488401,940.7924479,4,4,3,4,4,5,4,6,1,0,0,0,0,1,1,0,0,0,0,1
"830",1,42,12411.88,10.94484319,12,0,1,0,0,1,1,1,1,0,1,1,0,0,1,6.695029374,152.510442,1251.289889,4,3,3,4,2,3,4,2,0,1,0,0,1,0,1,0,0,1,0,0
"831",9,69,35524.46,8.836395031,7,0,1,0,0,1,1,0,0,1,1,0,1,0,1,19.25835701,152.457857,2623.835938,5,4,4,6,2,6,4,5,0,0,1,0,1,0,0,1,0,1,0,0
"832",3,50,48154.12,16.63376919,13,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1.723983897,139.951231,888.9795791,2,3,4,4,2,4,4,4,0,0,1,1,0,0,0,1,0,1,0,0
"833",3,47,85147.06,7.540632126,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.811416865,129.948316,1023.702263,4,5,3,4,4,3,4,3,0,1,0,0,0,1,1,0,0,1,0,0
"834",9,57,32810.46,15.17990976,7,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1.43538042,79.978861,367.3059091,5,5,5,2,5,4,3,3,0,0,1,1,0,0,1,0,0,0,0,1
"835",0,29,49106.35,10.24327363,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1,13.3451101,92.455141,1571.397537,1,2,1,3,3,2,3,3,0,1,0,1,0,0,1,0,0,1,0,0
"836",3,32,23379.71,5.730187669,11,1,0,0,1,0,1,1,1,1,0,0,0,1,0,9.676963031,204.961033,1340.685724,4,4,4,2,5,3,3,3,0,0,1,0,0,1,1,0,0,0,1,0
"837",0,81,40661.06,2.516745112,12,1,0,0,1,1,1,0,1,0,1,0,0,0,1,9.028422616,95.019486,876.3492188,4,5,4,4,3,4,5,4,0,0,1,0,1,0,0,1,0,0,0,1
"838",3,22,11306.37,12.834729,9,1,0,0,0,0,1,1,0,0,1,0,1,1,1,5.441479864,232.637807,1700.52331,4,3,3,3,4,3,2,2,0,0,1,1,0,0,0,1,0,1,0,0
"839",2,37,12851.22,9.503889638,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,3.550421402,169.937833,726.6441549,5,5,6,4,3,4,3,5,0,1,0,0,1,0,0,1,0,0,1,0
"840",4,83,23687.02,13.25666082,14,0,0,0,1,0,1,1,0,0,0,1,0,0,1,13.14070245,137.469817,1577.015173,3,2,3,3,3,5,3,3,0,0,1,1,0,0,1,0,0,1,0,0
"841",4,44,95197.4,9.255314336,13,2,0,0,1,1,1,1,1,0,0,0,1,0,0,19.9235245,172.462354,2113.850791,2,4,2,3,4,3,2,4,0,0,1,0,0,1,1,0,0,0,1,0
"842",0,85,29348.16,8.954899011,14,1,2,0,0,0,1,0,1,1,1,1,0,0,0,1.374911824,142.500692,747.9301328,3,2,3,4,4,3,4,2,1,0,0,1,0,0,0,1,0,1,0,0
"843",4,58,5028.44,11.81175528,10,0,0,0,1,0,1,1,0,1,0,0,1,0,0,3.106980528,192.440432,708.8254196,4,2,3,5,4,3,4,2,0,1,0,0,0,1,1,0,0,0,1,0
"844",3,31,5874.73,9.928856736,12,0,0,0,1,0,1,1,0,0,0,1,0,0,1,4.005780287,157.469817,554.7295152,3,3,2,2,4,3,2,2,1,0,0,0,0,1,1,0,0,0,1,0
"845",3,36,35105.32,13.27478996,11,1,2,1,0,1,1,0,1,0,0,1,0,1,1,7.60247544,162.468917,1078.260358,3,3,3,3,3,2,3,3,0,1,0,0,1,0,0,1,0,0,1,0
"846",0,23,15002.6,8.508595449,13,1,0,1,1,1,1,1,0,0,1,0,1,0,1,10.08463748,182.467607,1310.382845,4,3,5,4,2,4,5,3,1,0,0,0,1,0,0,1,0,0,1,0
"847",2,70,51988.65,8.844986609,9,1,0,0,1,1,1,1,1,1,1,1,0,0,1,6.169035922,195.006206,909.9557807,4,3,3,5,2,4,4,5,0,1,0,1,0,0,0,1,0,0,1,0
"848",3,49,20896.4,10.03906526,11,3,0,0,0,0,1,1,1,0,0,1,0,0,1,23.32691904,139.987503,2649.830017,4,5,4,3,6,3,2,3,0,0,1,1,0,0,0,1,0,1,0,0
"849",0,60,41058.3,9.515742803,11,2,0,0,1,1,1,1,0,0,0,1,0,1,0,8.886360176,172.456745,1340.373707,4,4,5,3,3,5,5,4,1,0,0,0,1,0,1,0,0,1,0,0
"850",0,85,22274.11,8.620125009,10,0,1,0,0,0,1,0,1,0,0,0,1,1,0,15.82334026,190.12704,2123.334993,4,4,3,3,5,3,3,2,1,0,0,0,0,1,1,0,0,1,0,0
"851",4,32,20436.28,7.85989854,11,0,0,0,0,0,1,1,1,0,1,0,1,1,0,6.862244054,255.155493,1476.644914,2,2,2,5,2,3,2,4,0,0,1,0,1,0,0,1,0,0,1,0
"852",0,46,28733.56,11.57607855,10,0,1,0,0,1,1,1,0,0,0,0,1,0,1,5.396647294,137.468388,765.7044853,2,3,1,4,3,3,4,3,0,0,1,1,0,0,0,1,0,0,0,1
"853",1,34,109373.69,7.953632262,9,2,0,0,0,0,1,1,1,0,1,1,0,1,1,4.526667855,187.49737,1259.528321,4,4,4,5,2,5,4,4,0,1,0,0,0,1,1,0,0,1,0,0
"854",2,21,13802.12,13.65545074,14,1,1,0,1,0,1,1,0,1,0,0,0,1,1,6.109999694,202.443347,1060.779533,4,4,6,3,5,5,4,3,1,0,0,0,0,1,0,1,0,0,1,0
"855",2,48,67035.46,13.30817874,17,0,4,0,0,0,1,0,1,1,1,1,0,0,0,3.852627275,162.500692,720.333405,2,2,3,2,3,2,3,2,0,0,1,0,0,1,0,1,0,0,1,0
"856",3,37,40529.84,16.88041332,13,1,0,0,1,1,1,1,0,1,0,0,0,1,0,15.32475177,182.443347,2207.637213,3,4,4,2,5,4,5,3,0,0,1,1,0,0,0,1,0,1,0,0
"857",3,58,49350.86,12.50834927,8,1,0,0,1,0,1,1,0,1,0,1,0,1,1,18.81607435,194.952509,2346.894471,4,4,4,4,3,3,3,3,0,1,0,1,0,0,1,0,0,1,0,0
"858",2,77,11113.69,12.8348374,14,0,1,0,1,0,1,1,1,0,1,1,0,0,1,9.417609509,172.510442,976.910308,2,3,2,4,3,2,3,2,0,0,1,1,0,0,1,0,0,0,1,0
"859",0,32,26312.33,13.46868109,14,0,0,0,1,1,1,0,0,1,0,0,1,0,0,15.48651522,159.934918,1660.386663,4,3,5,3,3,3,5,4,0,1,0,1,0,0,0,1,0,0,1,0
"860",1,64,78370.93,4.471635302,7,1,0,0,1,0,1,1,0,1,0,1,1,0,1,21.10862922,184.949594,2536.687205,5,4,4,4,4,4,5,5,0,0,1,1,0,0,0,1,0,1,0,0
"861",1,56,6479.72,8.6681168,16,1,0,0,1,0,1,1,1,0,1,1,0,0,1,8.574105728,172.510442,945.8621325,2,2,2,2,4,1,1,3,0,0,1,1,0,0,1,0,0,0,1,0
"862",3,45,40710.63,11.28911933,14,1,0,0,0,0,1,0,1,1,1,1,1,0,0,15.56696462,167.484705,2247.823032,4,3,2,4,3,2,4,4,1,0,0,1,0,0,1,0,0,1,0,0
"863",3,88,73646.38,7.568122559,14,1,0,0,1,0,1,1,0,1,0,0,1,0,0,8.000279417,172.440432,1441.176168,3,3,4,4,3,4,3,3,0,1,0,0,0,1,0,1,0,1,0,0
"864",3,22,32974.25,7.641160647,7,1,0,0,0,0,1,1,1,0,0,0,1,0,1,15.16346403,139.986074,1765.167048,3,2,1,3,3,2,1,3,0,1,0,1,0,0,1,0,0,0,0,1
"865",1,78,3955.88,10.62427045,12,0,1,1,0,0,1,0,1,1,1,0,0,1,1,10.43448006,184.978458,1203.563432,4,4,4,4,3,4,4,3,1,0,0,1,0,0,1,0,0,0,1,0
"866",1,69,53513.98,6.922666965,9,0,0,0,1,1,1,1,0,0,1,0,1,1,0,8.550692097,232.637807,1692.566285,3,1,3,3,4,4,3,3,0,0,1,1,0,0,1,0,0,1,0,0
"867",10,26,99800.11,4.912625477,10,2,0,0,1,0,1,1,0,0,0,1,1,0,1,10.36025557,182.45383,1550.154506,4,4,4,3,3,3,4,3,0,0,1,0,0,1,0,1,0,0,1,0
"868",0,22,18159.87,5.205660364,13,0,0,0,0,0,1,1,0,1,1,0,1,0,0,17.63783701,172.487091,1979.490592,3,3,3,4,3,3,2,4,0,1,0,0,1,0,1,0,0,0,0,1
"869",4,66,82924.09,9.816727691,18,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2.694014031,157.483594,526.38731,3,3,3,3,3,3,2,1,0,0,1,1,0,0,0,1,0,0,1,0
"870",8,51,6215.4,8.22529209,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,14.96367107,104.964303,1964.775503,3,3,2,2,3,3,4,3,0,0,1,0,1,0,0,1,0,1,0,0
"871",1,49,71631.82,8.734579171,15,2,2,1,0,1,1,1,1,1,0,0,1,1,0,2.439520256,245.128318,1341.450253,5,6,5,4,3,6,4,5,0,0,1,1,0,0,1,0,0,1,0,0
"872",8,86,81116.14,7.295808186,14,1,0,0,0,0,0,0,1,0,1,0,1,0,0,17.68782231,120.003499,1976.347042,2,2,3,5,4,3,4,3,0,0,1,1,0,0,0,1,0,0,0,1
"873",1,37,30090.22,10.51097693,11,2,0,1,0,0,1,0,1,1,1,0,1,1,1,8.255617012,225.145743,1917.60124,6,5,5,4,4,5,4,4,0,0,1,1,0,0,0,1,0,1,0,0
"874",0,54,38513.67,11.93951737,10,2,0,0,1,1,1,0,1,1,1,0,1,0,1,8.16762508,142.499263,1148.911745,4,4,4,4,3,2,1,5,1,0,0,1,0,0,0,1,0,0,0,1
"875",2,65,37445.32,7.947973086,15,1,0,0,0,1,0,1,0,1,1,0,0,1,1,7.537243981,214.966286,1036.324728,4,4,4,5,3,4,3,4,0,1,0,1,0,0,1,0,0,0,1,0
"876",2,41,67940.02,12.26691686,8,0,0,0,0,0,1,0,0,0,0,1,1,0,1,18.95221637,117.472036,1839.699549,3,3,3,4,1,4,5,4,0,0,1,1,0,0,1,0,0,0,0,1
"877",1,26,27692.11,10.39540448,10,3,0,0,1,1,1,0,0,0,0,0,0,1,0,2.728247011,147.442069,488.2811705,3,3,4,3,3,3,5,3,0,0,1,1,0,0,1,0,0,0,1,0
"878",3,63,18895.42,9.064004874,12,2,0,0,1,1,1,0,0,0,1,0,0,1,0,7.138985437,127.488728,875.0932458,3,3,4,3,3,3,5,3,1,0,0,1,0,0,1,0,0,0,0,1
"879",0,73,22536.48,8.420093797,11,0,0,0,0,0,1,1,1,0,0,1,1,0,0,22.71649048,184.971516,2128.80443,3,4,3,3,3,4,4,4,1,0,0,1,0,0,1,0,0,0,1,0
"880",2,55,35730.59,9.420067912,17,1,0,1,1,1,1,1,0,1,0,1,0,1,0,13.28051861,214.952509,1541.165921,4,4,4,3,3,4,4,4,0,1,0,1,0,0,0,1,0,0,1,0
"881",2,43,79669.11,11.20745718,14,0,1,0,0,0,0,1,0,0,1,0,0,1,0,27.96096319,159.994242,2687.9401,3,4,4,3,3,5,5,3,1,0,0,0,0,1,1,0,0,0,0,1
"882",1,48,36901.24,7.436719685,13,1,0,0,0,1,1,1,0,0,1,1,1,0,0,4.61174735,194.976769,768.0341067,3,3,5,4,4,4,4,3,0,0,1,1,0,0,1,0,0,0,1,0
"883",2,72,27660.28,5.833716636,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1,9.94963312,112.455141,882.5591385,4,4,4,4,3,4,2,3,0,1,0,0,0,1,0,1,0,0,1,0
"884",4,33,43436.42,7.584336396,11,0,0,0,1,0,1,0,0,1,0,1,1,1,0,12.60420397,242.61428,1809.863378,2,3,4,6,4,4,3,4,0,1,0,0,0,1,0,1,0,0,1,0
"885",1,33,56327.41,14.18701742,14,0,0,0,1,0,1,0,0,0,1,1,0,1,0,17.92733138,152.47417,2295.960298,2,3,2,4,3,3,4,1,0,1,0,0,0,1,0,1,0,1,0,0
"886",0,55,46854.5,10.51853461,12,0,0,0,1,1,1,1,0,1,1,0,0,0,1,15.97494301,159.979358,2035.008705,3,3,3,3,4,2,4,4,0,0,1,0,0,1,0,1,0,1,0,0
"887",0,87,24378.22,10.67112794,13,1,0,0,1,0,0,0,1,0,1,1,1,1,1,9.983052758,215.159141,1774.760154,4,5,4,4,4,3,3,4,0,0,1,0,0,1,0,1,0,1,0,0
"888",1,74,31198.52,12.01473007,13,2,1,0,1,0,1,0,0,0,1,0,1,1,0,2.704950495,187.656013,711.7404846,4,3,4,2,4,3,4,2,0,0,1,0,1,0,1,0,0,0,0,1
"889",1,55,38162.85,9.241864687,15,2,2,0,0,1,1,0,0,0,0,0,1,1,0,20.83084927,207.609354,2221.139588,4,5,4,4,4,2,3,3,0,0,1,1,0,0,0,1,0,0,1,0
"890",3,65,36333.77,10.48393458,13,3,0,0,0,0,1,1,0,1,0,0,1,0,1,1.225588884,192.440432,547.9869964,3,3,3,3,5,2,4,4,1,0,0,1,0,0,0,1,0,0,1,0
"891",3,19,25446.01,8.414092289,10,0,1,0,1,1,1,0,0,0,0,0,1,1,0,3.418302206,207.609354,926.9394553,3,3,3,4,3,2,4,3,0,1,0,0,0,1,1,0,0,0,1,0
