"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Churn","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Suburban","Area_Urban","Contract_OneYear","Contract_TwoYear","Gender_Male","Gender_Nonbinary","InternetService_FiberOptic","InternetService_None"
"929",0,70,65477.76,12.97906926,13,2,1,1,0,0,1,0,1,1,1,0,0,1,1,0,164.978458,1048.538032,3,2,2,4,4,2,2,5,1,0,0,1,0,0,0,0
"930",1,74,18185.88,12.57260598,16,3,0,0,0,0,1,0,1,1,1,0,1,0,1,0,154.975543,1460.729298,3,4,4,3,4,5,4,3,0,0,0,0,0,0,0,0
"931",0,72,34217.69,13.58758162,12,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,160.00128,539.9859818,2,3,4,6,3,5,3,6,0,1,1,0,1,0,1,0
"932",4,55,16526.81,10.86355397,12,2,0,0,0,0,1,0,0,0,1,0,1,0,1,1,117.485813,541.4070913,5,4,4,3,4,5,4,6,0,0,0,0,1,0,0,1
"933",10,89,80803.77,13.5735625,11,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,159.965008,1030.206721,3,3,4,4,3,5,3,4,1,0,0,0,0,0,1,0
"934",3,38,40392.47,9.73677222,11,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,172.455519,1442.347357,2,4,2,4,3,4,4,4,0,1,0,0,1,0,1,0
"935",0,21,43889.69,8.332567184,14,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,129.976324,1204.678983,4,5,5,5,4,4,3,3,0,0,0,0,0,0,0,1
"936",2,49,26569.81,10.43343891,10,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,94.972827,1304.854276,4,4,4,3,5,4,4,5,1,0,1,0,0,0,0,0
"937",6,74,67521.69,7.67710837,15,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,169.937833,2410.11164,3,5,4,4,3,5,3,3,0,1,0,0,1,0,1,0
"938",3,34,62441.01,4.87057775,13,1,2,0,0,0,1,0,1,1,1,1,1,0,1,1,187.484705,1278.688937,2,2,3,2,3,4,3,2,0,1,0,0,1,0,1,0
"939",0,42,19165.73,5.221173325,11,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,172.462354,831.9771606,4,5,4,3,5,3,4,4,0,1,0,1,0,0,1,0
"940",3,26,33846.23,8.106603381,11,2,0,0,1,0,1,1,0,1,0,1,1,1,0,1,275.119794,995.4220744,5,6,4,3,3,5,4,5,0,1,0,0,0,0,1,0
"941",0,48,24892.78,8.546096292,17,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,194.976769,592.8646912,4,3,4,2,4,6,4,5,1,0,0,0,0,0,1,0
"942",0,42,77107.03,14.90633873,12,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,112.455141,1055.617042,3,3,3,3,4,5,4,4,1,0,0,1,0,0,1,0
"943",0,88,35108.41,14.54049442,8,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,139.979239,525.3069851,3,3,5,1,4,3,5,5,0,0,0,0,1,0,0,1
"944",2,41,32296.27,8.627473352,13,2,0,1,0,0,1,0,1,1,0,1,1,1,1,0,245.131966,1128.690355,4,3,3,2,5,3,2,3,1,0,1,0,1,0,1,0
"945",4,55,27019.83,11.27833464,13,3,0,0,0,0,1,0,0,1,0,1,0,1,1,0,162.446995,1668.779606,3,3,2,3,6,1,2,2,0,1,0,1,0,0,0,0
"946",2,20,12353.15,10.92368132,11,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,169.937833,958.2229045,4,3,5,4,4,3,3,4,0,0,0,0,1,0,1,0
"947",0,42,42104.6,9.271510114,8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,144.960655,941.291001,4,4,5,5,1,6,6,5,1,0,0,1,1,0,1,0
"948",8,43,55656.36,14.19303472,19,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,184.978458,900.3977089,2,2,3,3,4,2,2,3,0,0,0,0,1,0,1,0
"949",1,72,48881.55,9.095661093,9,3,0,0,1,0,1,1,1,1,1,0,0,1,0,1,197.483972,1260.12789,5,5,3,4,1,3,5,4,1,0,0,0,1,0,0,0
"950",1,18,29822.31,11.72310409,14,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,147.442069,1727.882293,3,3,3,2,4,2,3,2,0,0,0,0,1,0,1,0
"951",4,30,72270.25,0.120057716,15,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,164.985293,1464.442974,3,3,5,3,3,4,4,5,0,1,1,0,1,0,0,0
"952",0,25,27669.39,8.498824483,12,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,147.456419,2588.843484,5,4,4,3,4,4,4,3,0,1,0,0,1,0,0,0
"953",0,58,42027.65,7.723994889,11,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,104.97808,1170.35317,5,4,5,4,3,4,3,4,0,0,0,0,0,0,0,0
"954",0,86,69014.19,10.58554141,15,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,220.114868,1409.882802,5,5,5,2,5,3,4,3,1,0,0,1,0,0,0,0
"955",1,88,63827.57,6.204764784,10,3,0,0,0,0,1,0,0,1,0,1,0,1,1,1,182.446995,486.1105716,2,4,1,5,3,3,2,3,0,0,0,0,1,0,1,0
"956",1,55,27457.73,10.28781284,11,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,220.114868,1809.921626,3,4,3,3,5,2,3,3,1,0,0,0,0,0,0,0
"957",0,34,7326.3,9.24582929,8,4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,142.471255,1192.174805,3,3,3,5,1,4,4,3,0,1,0,1,1,0,0,0
"958",8,72,55708.35,11.95403555,13,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,140.004928,682.4871065,2,3,2,5,3,4,3,2,0,0,0,0,0,0,1,0
"959",0,56,3381.33,8.350691799,13,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,162.471255,1024.582571,4,3,3,3,3,2,3,3,0,1,0,0,0,0,1,0
"960",2,18,41967.93,17.04978252,13,0,2,0,0,0,1,1,0,0,0,0,1,0,1,0,149.944668,1755.239032,4,4,5,4,2,4,3,6,0,0,1,0,1,0,0,0
"961",1,46,29318.41,13.65178245,10,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,184.979684,1029.123182,3,3,4,4,5,4,4,4,0,0,1,0,1,0,0,0
"962",4,30,33315.46,14.81141178,12,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,199.990219,2489.519356,3,2,3,3,4,3,3,3,0,0,1,0,1,0,0,0
"963",1,76,42506.64,10.95303334,9,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,172.503404,742.7794122,2,2,4,3,4,4,3,4,0,1,0,0,1,0,0,1
"964",4,33,6878.84,8.61275076,11,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,82.496547,1797.14783,2,3,5,2,3,2,4,2,0,0,1,0,0,0,0,1
"965",1,74,11856.64,15.95494909,15,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,182.446995,1249.494056,5,5,5,5,2,4,4,4,0,0,0,0,1,0,1,0
"966",0,21,19017.34,12.03501573,10,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,197.628838,1495.341126,3,3,4,5,2,5,4,4,0,0,0,0,1,0,0,1
"967",2,71,62781.25,11.66278135,11,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,174.988208,1516.797047,2,1,1,4,4,4,3,3,1,0,0,0,1,0,0,0
"968",0,66,41527.17,11.51565844,9,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,207.475448,1057.037731,2,3,2,4,3,4,2,3,0,1,0,0,1,0,0,0
"969",0,35,11098.51,4.48844021,15,2,0,0,1,0,1,1,0,1,0,1,1,1,1,1,255.119794,1467.90459,3,2,3,5,4,4,4,4,0,0,0,0,1,0,0,0
"970",4,25,50670.27,12.69180844,13,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,142.452604,2743.734408,4,4,4,3,5,3,4,6,0,1,0,0,1,0,0,0
"971",0,43,30118.57,7.636999105,12,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,117.487242,976.9718156,2,3,4,6,2,4,3,5,0,0,0,0,1,0,0,0
"972",4,72,12704.28,12.02547979,12,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,275.119794,956.9132284,4,5,4,3,2,5,4,4,0,0,1,0,1,0,1,0
"973",3,25,54567.1,8.842844227,12,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,172.47417,884.6278615,5,5,4,4,2,6,5,4,0,1,0,0,0,0,1,0
"974",9,43,54250.43,11.16875063,10,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,159.947583,1201.898094,2,3,2,2,5,2,3,2,0,1,0,1,0,0,0,0
"975",1,57,73645.85,1.726524839,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,157.483594,810.4941232,6,5,6,2,4,5,5,4,1,0,0,1,0,0,1,0
"976",0,23,41979.65,6.209819263,9,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,172.456745,1237.560637,4,3,5,4,4,5,4,4,1,0,0,0,1,0,0,0
"977",1,20,40057.18,14.81848646,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,179.947583,2211.379038,4,5,4,4,4,4,4,4,0,1,0,0,1,0,1,0
"978",1,35,115520.53,14.59968721,9,2,0,1,0,1,0,0,1,1,1,0,0,0,1,0,149.99153,1144.495358,6,5,4,5,2,5,4,4,1,0,1,0,0,0,1,0
"979",3,81,18913.5,6.998489346,14,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,204.979684,1558.309095,4,2,2,4,3,4,4,2,1,0,0,0,0,0,1,0
"980",2,57,56342.23,9.899590419,15,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,104.992311,501.0626363,3,2,3,3,3,3,3,3,0,0,0,0,1,0,0,1
"981",0,48,47229.76,13.27653911,17,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,117.468591,1111.834697,3,3,4,4,3,3,3,4,0,0,0,1,1,0,0,0
"982",4,40,22390.15,9.873985217,9,2,1,0,1,1,1,0,1,0,0,1,1,1,0,1,190.159922,1887.197833,5,5,6,4,3,4,3,4,0,1,0,1,1,0,0,1
"983",0,21,45734.73,7.051157559,13,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,200.118516,1330.988714,4,5,4,3,3,5,4,3,1,0,0,0,1,0,0,0
"984",2,72,22070.09,16.15922157,13,2,0,0,1,0,0,0,1,1,1,1,0,0,1,0,130.024412,644.4955303,2,3,3,5,3,2,4,5,0,0,0,1,0,0,0,1
"985",5,23,42479,8.229564778,11,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,159.964152,1076.076012,3,3,2,4,4,4,4,4,0,1,1,0,0,0,0,1
"986",3,37,31781.03,9.016531101,11,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,159.951231,432.0011277,4,5,4,5,2,4,3,3,0,0,1,0,0,0,1,0
"987",3,24,47256.46,9.066791953,16,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,192.470522,1437.241364,4,4,4,6,3,4,3,3,0,0,0,0,1,0,1,0
"988",3,40,122844.86,15.15312675,12,2,2,0,0,0,1,0,0,0,0,1,0,0,1,0,124.964303,951.5458256,3,4,5,2,4,6,3,5,0,1,0,0,0,0,1,0
"989",2,32,81622.91,9.04153153,6,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,200.165175,1733.107782,2,2,4,4,4,2,1,2,0,1,1,0,1,0,0,1
"990",3,59,52687.01,11.44953763,20,2,0,0,1,0,1,0,1,1,1,0,1,1,0,1,245.145743,1599.874839,3,4,5,3,5,5,4,4,1,0,0,1,1,0,1,0
"991",1,44,21817.19,9.215937432,17,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,159.951231,726.8978219,4,3,3,3,4,4,3,4,1,0,1,0,0,0,1,0
"992",1,60,38135.76,8.071539004,13,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,134.980139,831.4033785,3,3,3,2,5,2,4,4,0,1,0,0,1,0,0,1
"993",4,56,28438.52,10.1125551,12,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,175.133074,1798.360928,3,4,3,4,2,4,3,4,1,0,0,0,0,0,0,1
"994",3,23,22561.45,10.62160932,10,1,2,0,0,0,1,1,0,0,0,0,1,1,0,1,220.114868,3014.958938,5,4,4,2,4,4,4,4,0,1,0,0,1,0,0,0
"995",0,24,13935.17,12.24888394,15,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,162.468917,534.6671843,3,4,2,2,5,3,3,3,0,0,0,1,0,0,1,0
"996",0,85,15433.62,13.41929614,12,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,112.484375,552.7011071,3,3,3,4,4,4,3,4,0,0,1,0,0,0,0,1
"997",4,52,48038.44,9.5872321,10,3,0,0,1,0,1,0,0,0,0,0,0,1,1,1,114.965789,1737.043258,3,2,2,2,3,2,3,2,0,0,0,0,0,0,0,1
"998",10,42,92748.49,14.30597862,14,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,124.97808,1425.346946,3,5,3,4,2,3,3,4,0,1,0,0,0,0,1,0
"999",4,49,27950.05,8.088610041,14,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,139.934918,2275.16632,5,4,5,4,3,3,5,5,1,0,1,0,1,0,0,0
"1000",0,84,43525.94,10.55912151,2,2,2,0,0,0,1,1,1,0,1,0,1,0,1,1,184.985293,627.3962656,4,4,4,2,3,4,4,4,1,0,0,0,0,1,1,0
"1001",3,45,55370.33,13.11354412,14,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,182.483267,972.4555268,3,3,3,2,4,2,3,4,1,0,0,1,0,0,1,0
"1002",3,24,31003.45,9.234299939,11,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,255.133571,2383.673575,3,4,3,4,2,5,4,5,0,1,1,0,1,0,0,0
"1003",2,32,55523,10.21011328,11,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1,169.937833,686.8335296,5,5,4,5,5,3,3,3,0,0,0,0,0,0,1,0
"1004",8,18,15782,7.592089883,13,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,129.959755,1539.452153,3,4,3,3,4,4,2,4,0,0,0,1,0,0,0,0
"1005",0,73,47596.81,9.923698853,14,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,252.62403,770.971694,4,2,3,3,4,5,2,3,0,0,1,0,0,0,1,0
"1006",3,87,11565.2,10.35922638,14,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,245.174977,937.6860638,4,5,4,6,1,6,4,4,1,0,1,0,0,0,0,1
"1007",3,71,34905.9,13.49890874,11,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,165.018175,871.9497737,4,3,5,5,2,3,5,5,0,0,0,0,1,0,0,1
"1008",1,71,97462.46,12.05972869,13,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,127.442069,737.7421962,2,3,4,3,4,3,2,4,1,0,1,0,1,0,0,0
"1009",0,55,39746.81,8.242313408,15,2,0,1,0,0,1,1,1,0,0,1,1,0,0,1,152.495236,571.3635369,3,3,4,3,3,2,3,2,0,1,0,0,0,0,0,1
"1010",2,61,41817.73,5.326776882,12,2,0,0,1,1,1,0,0,0,1,0,0,1,0,0,139.965008,1566.414462,3,4,3,3,4,2,6,5,1,0,0,1,1,0,0,0
"1011",3,41,17888.07,14.62580855,6,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,129.948316,935.5106086,2,3,3,3,4,3,1,1,0,1,0,0,0,0,0,0
"1012",4,54,30398.93,10.79945853,10,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,144.988941,1244.404963,4,4,4,4,3,3,4,5,1,0,0,1,0,0,0,0
"1013",0,53,8657.1,10.75378608,12,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,149.992756,875.8840004,3,3,3,6,3,3,3,3,1,0,0,0,0,0,0,0
"1014",3,49,46183.9,6.399633802,14,0,2,0,1,1,1,0,0,0,0,1,0,1,1,0,159.951231,557.4590468,5,4,3,5,2,8,6,5,1,0,0,0,0,0,1,0
"1015",2,69,9106.57,12.29278948,4,2,0,0,1,1,1,1,0,0,1,1,0,1,1,1,184.979684,2543.181756,3,4,3,4,4,4,4,4,0,1,0,0,1,0,0,0
"1016",1,59,50103.36,6.223741222,11,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,127.481989,1997.134556,4,5,4,4,3,4,4,3,0,0,1,0,0,0,1,0
"1017",1,18,1193.19,12.00707872,13,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,132.466002,1196.617394,5,6,4,3,3,4,4,5,0,1,0,0,0,0,0,0
"1018",2,36,57322.77,16.89111923,10,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,192.440432,1088.288955,2,2,3,4,3,4,3,5,0,1,0,0,0,1,1,0
"1019",1,55,7682.28,8.462349988,14,2,0,0,0,1,1,0,0,0,1,1,0,1,1,0,139.99789,840.1259162,3,2,2,4,3,3,4,3,0,0,1,0,1,0,0,1
"1020",3,56,66945.1,11.91191765,15,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,139.934918,1011.509096,3,2,3,5,2,5,4,5,0,1,1,0,1,0,0,0
"1021",1,82,60150.88,8.637279441,11,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,149.977753,1567.544174,3,3,3,3,4,4,4,2,1,0,0,0,1,0,1,0
"1022",7,35,49128.48,13.3037367,10,2,0,0,1,1,1,0,0,0,0,0,0,1,1,1,147.442069,874.5485738,4,4,2,5,2,5,4,5,0,0,0,0,1,0,1,0
"1023",1,39,25368.71,8.6548926,14,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,129.959755,1093.673208,4,4,5,3,5,2,3,3,0,1,0,0,0,0,0,0
"1024",2,65,1593.76,10.617244,13,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,137.483594,1598.603464,2,2,4,5,3,3,4,3,1,0,0,0,1,0,0,0
"1025",3,28,24984.75,9.103936329,20,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,204.963371,1982.607316,2,3,3,4,2,2,3,3,0,0,0,0,0,0,1,0
"1026",1,86,29315.24,7.420757697,10,3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,270.160419,1998.877156,2,2,3,4,3,4,3,4,0,0,0,0,1,0,0,0
"1027",0,65,20617.44,9.460602685,13,0,2,1,0,1,1,1,0,1,0,0,1,1,0,1,262.610632,831.5573687,5,5,4,4,4,4,5,5,1,0,1,0,0,0,1,0
"1028",0,55,23194.97,13.28231537,17,3,0,0,1,0,1,1,0,0,1,1,1,1,0,1,245.146969,2207.767111,4,3,3,2,4,3,3,4,0,0,1,0,1,0,0,0
"1029",8,86,37302.74,9.898908462,8,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,214.966286,2252.093831,2,2,3,3,4,4,4,2,0,1,0,0,0,0,1,0
"1030",0,35,23781.26,6.476262682,16,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,127.442069,1968.581014,3,3,4,2,3,4,3,2,1,0,0,1,0,0,0,0
"1031",0,23,77548.98,11.47612243,7,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,137.461553,992.3896521,2,2,3,2,5,1,4,3,0,1,0,0,0,0,0,1
"1032",0,75,63986.3,3.242890295,12,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,124.964303,383.5428131,4,4,4,4,3,4,3,3,0,1,0,1,0,0,1,0
"1033",1,24,99754.87,6.093961352,16,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,129.994975,1297.575754,1,1,4,4,4,3,3,1,0,1,0,0,0,0,0,1
"1034",0,34,49399.04,6.536106461,9,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,162.471255,507.3968121,2,1,2,4,4,3,4,3,1,0,0,0,1,0,1,0
"1035",9,63,32285.99,9.474793202,18,2,0,0,0,1,0,0,0,0,1,1,0,1,1,0,172.47417,2095.858312,3,3,4,4,1,5,5,5,0,0,0,1,0,0,1,0
"1036",4,50,29216.14,9.047716037,9,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,182.476229,1173.415489,3,3,3,3,4,4,3,2,0,0,0,0,1,0,0,1
"1037",1,46,25126.23,14.66578819,14,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,187.513939,1009.567691,4,5,5,4,4,4,5,5,1,0,0,1,0,0,0,1
"1038",4,32,52197.12,9.624162233,13,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,182.490006,985.3722849,1,1,2,2,4,2,3,1,0,1,0,0,0,0,0,1
"1039",1,57,47514.11,8.89730623,14,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,112.455141,1171.036365,3,4,3,3,4,4,4,3,0,0,1,0,1,0,1,0
"1040",3,50,12599.71,13.35764807,13,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,137.439154,556.6697772,4,3,3,3,3,5,4,3,0,0,0,0,0,0,1,0
"1041",2,69,53103.72,7.406220732,14,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,124.993537,814.974232,3,2,2,2,3,4,3,4,0,1,1,0,0,0,0,1
"1042",3,30,53853.79,10.06689273,8,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,242.628057,1015.71304,3,3,4,3,3,2,3,4,0,1,1,0,1,0,1,0
"1043",1,78,27235.84,6.681633242,13,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,127.473844,1696.133718,3,2,3,1,5,2,2,4,0,1,0,0,0,0,0,0
"1044",0,39,33945.2,6.608008759,13,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,134.950905,633.9224183,4,4,6,2,4,4,3,3,0,1,1,0,0,0,1,0
"1045",8,37,17255.25,9.307477533,7,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,159.979358,1336.534659,3,3,2,5,3,3,3,4,0,1,0,0,1,0,0,0
"1046",0,34,71603.66,13.82562816,14,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,152.502178,1185.69317,3,4,4,5,2,5,4,4,0,1,0,1,0,0,0,1
"1047",1,43,8721.22,9.594895726,15,4,0,0,1,0,1,1,1,0,1,0,1,0,0,0,184.985293,656.1054778,5,4,4,3,3,5,4,5,1,0,0,0,0,0,1,0
"1048",0,58,97057.93,11.34414273,13,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,114.983787,391.7847619,4,4,3,3,3,4,4,4,1,0,0,1,0,1,0,1
"1049",9,33,64397.56,9.489541639,16,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,142.515576,1729.34277,4,3,4,4,4,4,4,4,0,1,0,1,1,0,0,1
"1050",8,78,38294.87,10.89994219,12,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,227.475448,668.5567922,5,5,4,3,5,4,4,4,0,1,0,0,0,0,1,0
"1051",7,74,46946.24,7.531513534,14,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,154.961766,2356.021599,4,4,4,2,4,3,3,4,1,0,0,0,0,0,0,0
"1052",3,51,90956.64,2.737931836,13,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,162.500489,1526.656486,1,1,2,4,4,3,3,3,1,0,0,0,0,0,0,1
"1053",3,32,26473.71,10.89250998,23,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,192.48852,1257.976073,5,4,5,3,3,5,5,3,0,0,0,0,0,0,1,0
"1054",0,84,21808.87,10.46391733,14,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,222.628057,1176.40624,3,4,3,3,3,4,3,4,0,0,1,0,1,0,0,0
"1055",4,60,89037.69,5.771579921,7,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,222.649979,1556.108789,5,4,5,4,1,4,5,5,0,0,0,0,0,0,1,0
"1056",0,20,108847.93,6.178384722,13,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,190.173699,2053.027319,2,2,2,2,4,1,1,3,0,1,1,0,0,0,0,1
"1057",0,38,13867.89,6.037666483,10,0,3,0,1,0,1,0,0,1,1,1,0,0,1,0,127.506726,411.2961627,1,3,2,5,2,4,5,3,0,0,1,0,1,0,0,1
"1058",4,71,22183.52,15.26331077,15,2,1,0,1,1,1,0,0,1,1,0,0,1,1,1,149.984492,1488.81735,5,4,3,4,4,4,4,3,1,0,0,0,1,0,0,1
"1059",2,56,42197.88,8.849884542,13,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,200.132293,1304.571599,2,3,4,5,3,4,3,3,1,0,0,0,0,0,0,0
"1060",1,35,14953.78,13.83450553,9,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,200.132293,1341.595521,4,5,5,3,4,3,4,4,1,0,0,1,0,0,0,0
"1061",0,33,8888.06,10.35503587,15,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,217.483972,1123.503268,4,5,5,4,3,5,5,4,1,0,0,0,0,0,1,0
"1062",0,34,49393.59,6.26674205,14,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,164.967019,1099.763014,4,4,4,3,3,5,6,5,0,0,0,1,0,0,0,0
"1063",0,89,21812.08,11.23258518,9,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,182.45383,1365.14372,4,4,6,2,4,3,4,4,0,1,1,0,1,0,1,0
"1064",1,76,70607.91,9.046129393,18,3,0,0,1,0,1,0,0,1,0,0,1,1,1,0,230.105118,1108.349605,2,3,3,2,4,3,4,3,1,0,0,1,0,0,1,0
"1065",1,69,55322.08,16.23771062,10,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,124.97808,986.7489919,3,3,3,3,3,4,2,3,0,1,1,0,0,0,1,0
"1066",1,88,16307.08,15.54568189,13,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,182.443347,1248.345698,4,4,5,4,3,4,4,3,1,0,0,0,0,0,0,0
"1067",3,64,48413.98,13.47305526,14,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,149.937833,1637.132389,3,4,2,3,4,3,3,2,0,0,0,0,0,0,0,0
"1068",3,65,62616.43,12.75213898,8,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,137.468388,704.224884,3,3,4,1,5,2,2,3,0,0,0,0,1,0,0,1
"1069",3,51,149502.87,11.85413528,14,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,162.460772,1203.486183,3,2,3,4,3,3,4,3,0,0,0,0,1,0,0,0
"1070",4,81,24859.24,10.31760367,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,104.962874,484.8207127,5,5,5,3,4,3,4,3,0,0,1,0,1,0,0,1
"1071",1,79,69154.47,8.688254477,13,2,0,0,0,1,1,0,1,1,1,1,1,0,1,0,167.484705,1422.716519,4,4,5,3,4,3,6,6,0,1,0,1,0,0,0,0
"1072",4,64,77152.84,12.42061751,11,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,144.960655,1341.412763,3,4,2,6,2,6,4,5,0,1,1,0,0,0,1,0
"1073",0,58,38871.97,18.28180588,10,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,149.97755,2674.084451,3,2,3,2,5,3,3,3,0,0,0,0,0,0,0,1
"1074",2,19,24897.26,9.523802161,11,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,232.641455,1111.571623,2,3,2,5,2,3,3,3,0,1,0,0,0,0,1,0
